DATE_OF_SURVEY,YEAR,MONTH,DAY,REGION,BED,BED_NAME,HARVESTED,TOTAL,AVAILABLE,DATE_PREVIOUS_SURVEY,Notes,OBJECTID,KelpBed,Status,Lessee,TermEnds,Shape__Area,Shape__Length
02/21/2002,2002,2,21,Southern,3,Point Loma,2658.0,2000.0,1000.0,12/17/2001,"Mixed young and mature canopies, continues in good condition, new growth and regrowth in harvested areas.",3.0,3.0,LEASED,"KNOCEAN Sciences, Inc.",2024/07/04 00:00:00+00,89235833.0039063,42773.9137463295
02/21/2002,2002,2,21,Southern,4,Del Mar,4095.0,800.0,400.0,12/17/2001,"Mostly harvested, strips of dense canopies remain in the south and central areas, only scattered plants in the north.",4.0,4.0,LEASABLE, ,,135529366.433594,120677.900950876
02/21/2002,2002,2,21,Southern,5,Encinitas,0.0,1250.0,1000.0,12/17/2001,"Patches of moderate canopy off Solana Beach, Cardiff, and Encintas.",5.0,5.0,LEASABLE, ,,94460500.6835938,49936.6256761082
02/21/2002,2002,2,21,Southern,6,Las Flores,0.0,1250.0,1000.0,12/17/2001,"Patches of moderate canopy off Solana Beach, Cardiff, and Encintas.",6.0,6.0,LEASABLE, ,,189851665.910156,125176.465579217
02/21/2002,2002,2,21,Southern,7,San Onofre,0.0,800.0,600.0,12/17/2001,"Dense patches off Camp Pendleton, thin canopies off off San Onofre, and one small patch off San Mateo Pt.",7.0,7.0,OPEN, ,,238430576.566406,104153.047657926
02/21/2002,2002,2,21,Southern,8,Capistrano Beach,0.0,800.0,600.0,12/17/2001,"Dense patches off Camp Pendleton, thin canopies off off San Onofre, and one small patch off San Mateo Pt.",8.0,8.0,OPEN, ,,125077977.292969,54446.3560708988
02/21/2002,2002,2,21,Southern,9,San Clemente,0.0,1000.0,800.0,12/17/2001,Moderate to dense canopies north of Dana Point.,9.0,9.0,OPEN, ,,145543092.820313,62576.8610991644
02/21/2002,2002,2,21,Southern,13,Palos Verdes,0.0,600.0,500.0,12/17/2001,"Dense canopies developing, more extensive then we then we've seen in years.",11.0,13.0,OPEN, ,,161349145.34375,65128.7157887485
02/21/2002,2002,2,21,Southern,14,Redondo Beach,0.0,600.0,500.0,12/17/2001,"Dense canopies developing, more extensive then we then we've seen in years.",12.0,14.0,OPEN, ,,117153862.1875,50352.9789631703
02/21/2002,2002,2,21,Southern,16,Malibu,0.0,1000.0,400.0,12/17/2001,Patches of moderate to dense canopy from Malibu to just south of Point Magu.,14.0,16.0,LEASABLE, ,,116603857.792969,48110.9810820924
02/21/2002,2002,2,21,Southern,17,Point Dume,0.0,1000.0,400.0,12/17/2001,Patches of moderate to dense canopy from Malibu to just south of Point Magu.,15.0,17.0,LEASABLE, ,,227537582.628906,80615.5837240345
02/21/2002,2002,2,21,Southern,18,Ventura,0.0,0.0,0.0,12/17/2001,Scattered plants and small patches in too close to harvest.,16.0,18.0,OPEN, ,,77335509.265625,36475.84435286
02/21/2002,2002,2,21,Southern,19,Rincon Point,0.0,0.0,0.0,12/17/2001,Scattered plants and small patches in too close to harvest.,17.0,19.0,LEASABLE, ,,90594675.2109375,40331.1613572221
02/21/2002,2002,2,21,Southern,20,Carpinteria,0.0,33.0,0.0,12/17/2001,Several small patches of moderate canopy in too close to harvest.,18.0,20.0,LEASABLE, ,,83283203.9765625,46375.921760517
02/21/2002,2002,2,21,Southern,21,Summerland,0.0,33.0,0.0,12/17/2001,Several small patches of moderate canopy in too close to harvest.,19.0,21.0,LEASABLE, ,,45669538.4921875,27167.7114952322
02/21/2002,2002,2,21,Southern,22,Santa Barbara,0.0,33.0,0.0,12/17/2001,Several small patches of moderate canopy in too close to harvest.,20.0,22.0,CLOSED, ,,35111681.0117188,25526.1468934694
02/21/2002,2002,2,21,Southern,23,Santa Barbara Breakwater,0.0,33.0,0.0,12/17/2001,Several small patches of moderate to dense canopy in too close to harvest.,21.0,23.0,OPEN, ,,38846033.1523438,25595.553142593
02/21/2002,2002,2,21,Southern,24,Arroyo Burro,0.0,33.0,0.0,12/17/2001,Several small patches of moderate to dense canopy in too close to harvest.,22.0,24.0,CLOSED, ,,17612712.5273438,19239.7400479643
02/21/2002,2002,2,21,Southern,25,Hope Ranch,0.0,33.0,0.0,12/17/2001,Several small patches of moderate to dense canopy in too close to harvest.,23.0,25.0,OPEN, ,,26191806.5898438,22072.1350540989
02/21/2002,2002,2,21,Southern,28,Naples,0.0,600.0,400.0,12/17/2001,"Dense canopies off Naples Pt. and near Ellwood Pier, good growth.",26.0,28.0,OPEN, ,,93585263.8632813,45572.1036179195
02/21/2002,2002,2,21,Southern,30,Tajiguas,0.0,100.0,50.0,12/17/2001,Patches of moderate canopy in close near Hondo Canyon.,28.0,30.0,LEASABLE, ,,77020619.1328125,36806.1984903489
02/21/2002,2002,2,21,Southern,31,Gaviota,0.0,0.0,0.0,12/17/2001,No plants showing.,29.0,31.0,LEASABLE, ,,79743753.5390625,38413.0629554234
02/21/2002,2002,2,21,Southern,32,San Augustine,0.0,200.0,200.0,12/17/2001,"Patches of moderate canopy offshore of Cojo, some scattered thin canopy off Secate.",30.0,32.0,LEASABLE, ,,158967703.929688,62391.0556566511
02/21/2002,2002,2,21,Southern,33,Point Conception,0.0,0.0,0.0,12/17/2001,Scattered plants and thin canopy off Jalama Beach.,31.0,33.0,OPEN, ,,108727876.082031,46620.6604062794
02/21/2002,2002,2,21,Southern,101,San Clemente Island (S),0.0,200.0,100.0,12/17/2001,Patches of moderate canopy developing in close from Pyrimid Pt. to China Pt.,33.0,101.0,OPEN, ,,101219358.652344,45582.2556060464
02/21/2002,2002,2,21,Southern,102,San Clemente Island (W),0.0,800.0,400.0,12/17/2001,"Mostly young scattered canopy, minimal new growth, looks worse than last survey.",34.0,102.0,LEASABLE, ,,140691594.386719,61206.5048149272
02/21/2002,2002,2,21,Southern,103,San Clemente Island (N),0.0,4000.0,3000.0,12/17/2001,"Moderate to dense canopies along most of the bed, the Castle Rock remains thin and scattered.",35.0,103.0,LEASABLE, ,,211408074.585938,80402.504700318
02/21/2002,2002,2,21,Southern,110,Santa Cruz Island (N),0.0,200.0,100.0,12/17/2001,Small patches of moderate canopy in the Yellow Banks area.,42.0,110.0,OPEN, ,,202560013.265625,77259.7554533626
02/21/2002,2002,2,21,Southern,111,Santa Cruz Island (W),0.0,800.0,600.0,12/17/2001,"Dense canopy at Morse and Kinton Pts., with good plant populations and growth in the Gull Island area.",43.0,111.0,LEASABLE, ,,298526566.355469,106386.630850157
02/21/2002,2002,2,21,Southern,113,Santa Rosa Island (SE),0.0,1000.0,800.0,12/17/2001,"Moderate to dense canopies forming from Ford Pt. to Johnson's Lee, good growth.",45.0,113.0,OPEN, ,,199471140.644531,76446.9472001531
02/21/2002,2002,2,21,Southern,114,Santa Rosa Island (SW),0.0,1200.0,800.0,12/17/2001,"Moderate canopies developing off South Pt. and near Sandy Pt., rest thin and scattered.",46.0,114.0,OPEN, ,,190701412.59375,70756.7748774603
02/21/2002,2002,2,21,Southern,115,Santa Rosa Island (NW),0.0,0.0,0.0,12/17/2001,Small patches of thin canopy in very close in the Tecelote Canyon area.,47.0,115.0,OPEN, ,,201911564.046875,77224.2615954811
02/21/2002,2002,2,21,Southern,117,San Miguel Island (S),0.0,800.0,600.0,12/17/2001,"Patches of moderate canopy off Cardwell Pt. and Crook Pt., only scattered plants on Wyckoff Ledge and in Tyler Bight.",49.0,117.0,OPEN, ,,159769639.871094,68172.3467021941
02/21/2002,2002,2,21,Southern,118,San Miguel Island (N),0.0,50.0,0.0,12/17/2001,Few small patches at the inshore Castle Rock and Simonton Cove areas.,50.0,118.0,OPEN, ,,434676920.347656,116241.700419533
03/25/2002,2002,3,25,Baja,102, ,0.0,50.0,50.0,02/21/2002,"Couple patches of thin canopy off Salsipuedes,minimal new growth.",34.0,102.0,LEASABLE, ,,140691594.386719,61206.5048149272
03/25/2002,2002,3,25,Baja,103, ,0.0,0.0,0.0,02/21/2002,Some canopy in very close near Punta Morro.,35.0,103.0,LEASABLE, ,,211408074.585938,80402.504700318
03/25/2002,2002,3,25,Baja,104, ,0.0,0.0,0.0,02/21/2002,No plants observed.,36.0,104.0,OPEN, ,,320241418.941406,111907.647345301
03/25/2002,2002,3,25,Baja,105, ,0.0,0.0,0.0,02/21/2002,Few scattered plants.,37.0,105.0,OPEN, ,,792725413.082031,257727.80377374
03/25/2002,2002,3,25,Baja,106, ,0.0,100.0,100.0,02/21/2002,"Scattered thin canopies, minimal new growth.",38.0,106.0,LEASABLE, ,,211337759.273438,64976.7117847029
03/25/2002,2002,3,25,Baja,107, ,1198.0,1000.0,800.0,02/21/2002,"Partially harvested, dense patches remain off Punta Santo Tomas with dense strips off Punta China.",39.0,107.0,LEASABLE, ,,255297084.136719,92679.5917024506
03/25/2002,2002,3,25,Baja,108, ,795.0,800.0,600.0,02/21/2002,"Partially harvested, dense patches and strips remain off Punta San Jose.",40.0,108.0,LEASABLE, ,,209651319.59375,80241.6418105785
03/25/2002,2002,3,25,Baja,109, ,0.0,0.0,0.0,02/21/2002,Scattered small patches of thin canopy in too close to harvest.,41.0,109.0,OPEN, ,,269615131.242188,88093.5111454398
03/25/2002,2002,3,25,Baja,110, ,0.0,300.0,200.0,02/21/2002,"Young canopies developing off San Ignacio beyond the reef, needs another 1-2 months to grow.",42.0,110.0,OPEN, ,,202560013.265625,77259.7554533626
03/25/2002,2002,3,25,Baja,111, ,0.0,1200.0,400.0,02/21/2002,"Very young canopies developing over a large area, new growth.",43.0,111.0,LEASABLE, ,,298526566.355469,106386.630850157
03/25/2002,2002,3,25,Baja,112, ,0.0,400.0,300.0,02/21/2002,"Island partially obscurred by low clouds and fog, moderate to dense canopies seen near jetty.",44.0,112.0,OPEN, ,,395688317.949219,146917.363366763
03/25/2002,2002,3,25,Baja,113,Rosario Bay,0.0,100.0,0.0,02/21/2002,Several small patches of young canopy just beginning to develop.,45.0,113.0,OPEN, ,,199471140.644531,76446.9472001531
03/26/2002,2002,3,26,Southern,1,Imperial Beach,0.0,0.0,0.0,02/21/2002,No canopy observed.,1.0,1.0,OPEN, ,,62539860.9882813,56801.1612516689
03/26/2002,2002,3,26,Southern,2,Coronado,953.0,1500.0,1250.0,02/21/2002,"Mixed young and mature canopies, continues in good condition, new growth and regrowth in harvested areas.",2.0,2.0,OPEN, ,,199925316.175781,192832.083718717
03/26/2002,2002,3,26,Southern,3,Point Loma,953.0,1500.0,1250.0,02/21/2002,"Mixed young and mature canopies, continues in good condition, new growth and regrowth in harvested areas.",3.0,3.0,LEASED,"KNOCEAN Sciences, Inc.",2024/07/04 00:00:00+00,89235833.0039063,42773.9137463295
03/26/2002,2002,3,26,Southern,4,Del Mar,0.0,1000.0,800.0,02/21/2002,"South end mostly harvested, north end imporving, new growth and regrowth.",4.0,4.0,LEASABLE, ,,135529366.433594,120677.900950876
03/26/2002,2002,3,26,Southern,5,Encinitas,0.0,1000.0,800.0,02/21/2002,Moderate patches of canopy from Leucadia to Solana Beach.,5.0,5.0,LEASABLE, ,,94460500.6835938,49936.6256761082
03/26/2002,2002,3,26,Southern,6,Las Flores,0.0,1000.0,800.0,02/21/2002,Beach.,6.0,6.0,LEASABLE, ,,189851665.910156,125176.465579217
03/26/2002,2002,3,26,Southern,7,San Onofre,518.0,150.0,100.0,02/21/2002,"Dense patches off Camp Pendleton, thin canopies off San Onofre, and one small patch off San Mateo Pt.",7.0,7.0,OPEN, ,,238430576.566406,104153.047657926
03/26/2002,2002,3,26,Southern,8,Capistrano Beach,518.0,150.0,100.0,02/21/2002,"Dense patches off Camp Pendleton, thin canopies off San Onofre, and one small patch off San Mateo Pt.",8.0,8.0,OPEN, ,,125077977.292969,54446.3560708988
03/26/2002,2002,3,26,Southern,9,San Clemente,0.0,800.0,600.0,02/21/2002,Moderate to dense canopies north of Dana Point.,9.0,9.0,OPEN, ,,145543092.820313,62576.8610991644
03/26/2002,2002,3,26,Southern,13,Palos Verdes,0.0,600.0,400.0,02/21/2002,"Dense canopies developing, more extensive then we've seen in years.",11.0,13.0,OPEN, ,,161349145.34375,65128.7157887485
03/26/2002,2002,3,26,Southern,14,Redondo Beach,0.0,600.0,400.0,02/21/2002,"Dense canopies developing, more extensive then we've seen in years.",12.0,14.0,OPEN, ,,117153862.1875,50352.9789631703
03/26/2002,2002,3,26,Southern,16,Malibu,0.0,800.0,200.0,02/21/2002,Patches of moderate to dense canopy from Malibu to just south of Point Mugu.,14.0,16.0,LEASABLE, ,,116603857.792969,48110.9810820924
03/26/2002,2002,3,26,Southern,17,Point Dume,0.0,800.0,200.0,02/21/2002,Patches of moderate to dense canopy from Malibu to just south of Point Mugu.,15.0,17.0,LEASABLE, ,,227537582.628906,80615.5837240345
03/26/2002,2002,3,26,Southern,18,Ventura,0.0,0.0,0.0,02/21/2002,Scattered plants and small patches in too close to harvest.,16.0,18.0,OPEN, ,,77335509.265625,36475.84435286
03/26/2002,2002,3,26,Southern,19,Rincon Point,0.0,0.0,0.0,02/21/2002,Scattered plants and small patches in too close to harvest.,17.0,19.0,LEASABLE, ,,90594675.2109375,40331.1613572221
03/26/2002,2002,3,26,Southern,20,Carpinteria,0.0,33.0,0.0,02/21/2002,Several small patches of moderate canopy in too close to harvest.,18.0,20.0,LEASABLE, ,,83283203.9765625,46375.921760517
03/26/2002,2002,3,26,Southern,21,Summerland,0.0,33.0,0.0,02/21/2002,Several small patches of moderate canopy in too close to harvest.,19.0,21.0,LEASABLE, ,,45669538.4921875,27167.7114952322
03/26/2002,2002,3,26,Southern,22,Santa Barbara,0.0,33.0,0.0,02/21/2002,Several small patches of moderate canopy in too close to harvest.,20.0,22.0,CLOSED, ,,35111681.0117188,25526.1468934694
03/26/2002,2002,3,26,Southern,23,Santa Barbara Breakwater,0.0,33.0,0.0,02/21/2002,Several small patches of moderate to dense canopy in too close to harvest.,21.0,23.0,OPEN, ,,38846033.1523438,25595.553142593
03/26/2002,2002,3,26,Southern,24,Arroyo Burro,0.0,33.0,0.0,02/21/2002,Several small patches of moderate to dense canopy in too close to harvest.,22.0,24.0,CLOSED, ,,17612712.5273438,19239.7400479643
03/26/2002,2002,3,26,Southern,25,Hope Ranch,0.0,33.0,0.0,02/21/2002,Several small patches of moderate to dense canopy in too close to harvest.,23.0,25.0,OPEN, ,,26191806.5898438,22072.1350540989
03/26/2002,2002,3,26,Southern,28,Naples,0.0,600.0,400.0,02/21/2002,"Dense canopies off Naples Pt. and near Ellwood Pier, good growth.",26.0,28.0,OPEN, ,,93585263.8632813,45572.1036179195
03/26/2002,2002,3,26,Southern,30,Tajiguas,0.0,100.0,100.0,02/21/2002,Patches of moderate canopy in close near Hondo Canyon.,28.0,30.0,LEASABLE, ,,77020619.1328125,36806.1984903489
03/26/2002,2002,3,26,Southern,31,Gaviota,0.0,0.0,0.0,02/21/2002,No plants showing.,29.0,31.0,LEASABLE, ,,79743753.5390625,38413.0629554234
03/26/2002,2002,3,26,Southern,32,San Augustine,0.0,300.0,300.0,02/21/2002,Patches of moderate to dense canopy offshore of Cojo and Secate.,30.0,32.0,LEASABLE, ,,158967703.929688,62391.0556566511
03/26/2002,2002,3,26,Southern,33,Point Conception,0.0,400.0,300.0,02/21/2002,"Young canopies developing from Jalama Beach to Espada Bluff, good growth.",31.0,33.0,OPEN, ,,108727876.082031,46620.6604062794
03/26/2002,2002,3,26,Southern,101,San Clemente Island (S),0.0,300.0,200.0,02/21/2002,Patches of moderate to dense canopy developing in close from Pyrimid Pt. to China Pt.,33.0,101.0,OPEN, ,,101219358.652344,45582.2556060464
03/26/2002,2002,3,26,Southern,102,San Clemente Island (W),0.0,800.0,400.0,02/21/2002,"Mostly young scattered canopy, best canopies on south end, new growth.",34.0,102.0,LEASABLE, ,,140691594.386719,61206.5048149272
03/26/2002,2002,3,26,Southern,103,San Clemente Island (N),417.0,2500.0,2000.0,02/21/2002,"Moderate to dense canopies from Eel Pt. to West Cove, Castle Rock area starting to show new growth.",35.0,103.0,LEASABLE, ,,211408074.585938,80402.504700318
03/26/2002,2002,3,26,Southern,110,Santa Cruz Island (N),0.0,100.0,50.0,02/21/2002,Small patches of moderate canopy in the Yellow Banks area.,42.0,110.0,OPEN, ,,202560013.265625,77259.7554533626
03/26/2002,2002,3,26,Southern,111,Santa Cruz Island (W),0.0,600.0,400.0,02/21/2002,"Dense canopy at Morse and Kinton Pts., young canopies developing inshore of Gull Island.",43.0,111.0,LEASABLE, ,,298526566.355469,106386.630850157
03/26/2002,2002,3,26,Southern,113,Santa Rosa Island (SE),630.0,400.0,300.0,02/21/2002,"Mostly harvested, strips and patches of moderate to dense canopy from Ford Pt. to Johnson's Lee.",45.0,113.0,OPEN, ,,199471140.644531,76446.9472001531
03/26/2002,2002,3,26,Southern,114,Santa Rosa Island (SW),0.0,1000.0,800.0,02/21/2002,"Moderate canopies developing off South Pt. and near Sandy Pt., rest young and scattered.",46.0,114.0,OPEN, ,,190701412.59375,70756.7748774603
03/26/2002,2002,3,26,Southern,115,Santa Rosa Island (NW),0.0,0.0,0.0,02/21/2002,Small patches of thin canopy in very close in the Tecelote Canyon area.,47.0,115.0,OPEN, ,,201911564.046875,77224.2615954811
03/26/2002,2002,3,26,Southern,117,San Miguel Island (S),0.0,800.0,600.0,02/21/2002,"Patches of moderate canopy off Cardwell Pt. and Crook Pt., only scattered plants on Wyckoff Ledge and in Tyler Bight.",49.0,117.0,OPEN, ,,159769639.871094,68172.3467021941
03/26/2002,2002,3,26,Southern,118,San Miguel Island (N),0.0,100.0,50.0,02/21/2002,Few small patches of moderate canopy inshore of Castle Rock.,50.0,118.0,OPEN, ,,434676920.347656,116241.700419533
05/22/2002,2002,5,22,Baja,102, ,0.0,100.0,0.0,03/25/2002,"Several small patches off Salsipuedes, kelp off Punta Jatay in too close.",34.0,102.0,LEASABLE, ,,140691594.386719,61206.5048149272
05/22/2002,2002,5,22,Baja,103, ,0.0,0.0,0.0,03/25/2002,Some canopy in very close near Punta Morro.,35.0,103.0,LEASABLE, ,,211408074.585938,80402.504700318
05/22/2002,2002,5,22,Baja,104, ,0.0,0.0,0.0,03/25/2002,No plants observed.,36.0,104.0,OPEN, ,,320241418.941406,111907.647345301
05/22/2002,2002,5,22,Baja,105, ,0.0,0.0,0.0,03/25/2002,Few scattered plants.,37.0,105.0,OPEN, ,,792725413.082031,257727.80377374
05/22/2002,2002,5,22,Baja,106, ,0.0,800.0,600.0,03/25/2002,"Couple large patches of dense canopy, much improved since last flight.",38.0,106.0,LEASABLE, ,,211337759.273438,64976.7117847029
05/22/2002,2002,5,22,Baja,107, ,1631.0,4000.0,3500.0,03/25/2002,"Large area of dense canopy, excellent growth and regrowth.",39.0,107.0,LEASABLE, ,,255297084.136719,92679.5917024506
05/22/2002,2002,5,22,Baja,108, ,2026.0,2000.0,1800.0,03/25/2002,"Partially harvested, dense patches and strips remain off Punta San Jose.",40.0,108.0,LEASABLE, ,,209651319.59375,80241.6418105785
05/22/2002,2002,5,22,Baja,109, ,0.0,0.0,0.0,03/25/2002,Scattered small patches of thin canopy in too close to harvest.,41.0,109.0,OPEN, ,,269615131.242188,88093.5111454398
05/22/2002,2002,5,22,Baja,110, ,0.0,600.0,400.0,03/25/2002,"Dense canopies offshore of reef, improved since last flight.",42.0,110.0,OPEN, ,,202560013.265625,77259.7554533626
05/22/2002,2002,5,22,Baja,111, ,0.0,3500.0,3000.0,03/25/2002,Moderate to dense canopies developing over large area.,43.0,111.0,LEASABLE, ,,298526566.355469,106386.630850157
05/22/2002,2002,5,22,Baja,112, ,0.0,1000.0,800.0,03/25/2002,"Dense canopies surrounding the entire island, one possible urchin hole developing on south side.",44.0,112.0,OPEN, ,,395688317.949219,146917.363366763
05/22/2002,2002,5,22,Baja,113,Rosario Bay,0.0,800.0,600.0,03/25/2002,"Several patches of moderate to dense canopy, one patch is much further offshore than usual.",45.0,113.0,OPEN, ,,199471140.644531,76446.9472001531
05/23/2002,2002,5,23,Southern,1,Imperial Beach,0.0,0.0,0.0,03/26/2002,Scattered plants and small patches of very thin canopy.,1.0,1.0,OPEN, ,,62539860.9882813,56801.1612516689
05/23/2002,2002,5,23,Southern,2,Coronado,2308.0,4000.0,3000.0,03/26/2002,"Outstanding canopy development over the entire bed, excellent growth and regrowth.",2.0,2.0,OPEN, ,,199925316.175781,192832.083718717
05/23/2002,2002,5,23,Southern,3,Point Loma,2308.0,4000.0,3000.0,03/26/2002,"Outstanding canopy development over the entire bed, excellent growth and regrowth.",3.0,3.0,LEASED,"KNOCEAN Sciences, Inc.",2024/07/04 00:00:00+00,89235833.0039063,42773.9137463295
05/23/2002,2002,5,23,Southern,4,Del Mar,1452.0,3000.0,2500.0,03/26/2002,"Excellent canopy development over most of the bed, mostly mature offshore and younger inshore.",4.0,4.0,LEASABLE, ,,135529366.433594,120677.900950876
05/23/2002,2002,5,23,Southern,5,Encinitas,175.0,1000.0,800.0,03/26/2002,Dense patches of canopy from Carlsbad to Del Mar.,5.0,5.0,LEASABLE, ,,94460500.6835938,49936.6256761082
05/23/2002,2002,5,23,Southern,6,Las Flores,175.0,1000.0,800.0,03/26/2002,Dense patches of canopy from Carlsbad to Del Mar.,6.0,6.0,LEASABLE, ,,189851665.910156,125176.465579217
05/23/2002,2002,5,23,Southern,7,San Onofre,0.0,300.0,250.0,03/26/2002,"Patches of moderat to dense canopy off San Mateo Pt., San Onofre, and Camp Pendleton.",7.0,7.0,OPEN, ,,238430576.566406,104153.047657926
05/23/2002,2002,5,23,Southern,8,Capistrano Beach,0.0,300.0,250.0,03/26/2002,"Patches of moderat to dense canopy off San Mateo Pt., San Onofre, and Camp Pendleton.",8.0,8.0,OPEN, ,,125077977.292969,54446.3560708988
05/23/2002,2002,5,23,Southern,9,San Clemente,0.0,800.0,600.0,03/26/2002,Dense mature canopies north of Dana Point.,9.0,9.0,OPEN, ,,145543092.820313,62576.8610991644
05/23/2002,2002,5,23,Southern,13,Palos Verdes,0.0,200.0,100.0,03/26/2002,"The dense canopies observed last flight have mostly sloughed out, excellent plant populations remain.",11.0,13.0,OPEN, ,,161349145.34375,65128.7157887485
05/23/2002,2002,5,23,Southern,14,Redondo Beach,0.0,200.0,100.0,03/26/2002,"The dense canopies observed last flight have mostly sloughed out, excellent plant populations remain.",12.0,14.0,OPEN, ,,117153862.1875,50352.9789631703
05/23/2002,2002,5,23,Southern,16,Malibu,0.0,1500.0,500.0,03/26/2002,Patches of dense canopy from just below Point Mugu to Malibu.,14.0,16.0,LEASABLE, ,,116603857.792969,48110.9810820924
05/23/2002,2002,5,23,Southern,17,Point Dume,0.0,1500.0,500.0,03/26/2002,Patches of dense canopy from just below Point Mugu to Malibu.,15.0,17.0,LEASABLE, ,,227537582.628906,80615.5837240345
05/23/2002,2002,5,23,Southern,18,Ventura,0.0,0.0,0.0,03/26/2002,Scattered plants and small patches in too close to harvest.,16.0,18.0,OPEN, ,,77335509.265625,36475.84435286
05/23/2002,2002,5,23,Southern,19,Rincon Point,0.0,0.0,0.0,03/26/2002,Scattered plants and small patches in too close to harvest.,17.0,19.0,LEASABLE, ,,90594675.2109375,40331.1613572221
05/23/2002,2002,5,23,Southern,20,Carpinteria,0.0,33.0,0.0,03/26/2002,Several small patches of moderate canopy in too close to harvest.,18.0,20.0,LEASABLE, ,,83283203.9765625,46375.921760517
05/23/2002,2002,5,23,Southern,21,Summerland,0.0,33.0,0.0,03/26/2002,Several small patches of moderate canopy in too close to harvest.,19.0,21.0,LEASABLE, ,,45669538.4921875,27167.7114952322
05/23/2002,2002,5,23,Southern,22,Santa Barbara,0.0,33.0,0.0,03/26/2002,Several small patches of moderate canopy in too close to harvest.,20.0,22.0,CLOSED, ,,35111681.0117188,25526.1468934694
05/23/2002,2002,5,23,Southern,23,Santa Barbara Breakwater,0.0,33.0,0.0,03/26/2002,Several small patches of moderate to dense canopy in too close to harvest.,21.0,23.0,OPEN, ,,38846033.1523438,25595.553142593
05/23/2002,2002,5,23,Southern,24,Arroyo Burro,0.0,33.0,0.0,03/26/2002,Several small patches of moderate to dense canopy in too close to harvest.,22.0,24.0,CLOSED, ,,17612712.5273438,19239.7400479643
05/23/2002,2002,5,23,Southern,25,Hope Ranch,0.0,33.0,0.0,03/26/2002,Several small patches of moderate to dense canopy in too close to harvest.,23.0,25.0,OPEN, ,,26191806.5898438,22072.1350540989
05/23/2002,2002,5,23,Southern,28,Naples,0.0,800.0,600.0,03/26/2002,"Dense canopies off Naples Pt. and near Ellwood Pier, good growth.",26.0,28.0,OPEN, ,,93585263.8632813,45572.1036179195
05/23/2002,2002,5,23,Southern,30,Tajiguas,0.0,200.0,100.0,03/26/2002,Patches of moderate canopy in close near Hondo Canyon.,28.0,30.0,LEASABLE, ,,77020619.1328125,36806.1984903489
05/23/2002,2002,5,23,Southern,31,Gaviota,0.0,0.0,0.0,03/26/2002,No plants showing.,29.0,31.0,LEASABLE, ,,79743753.5390625,38413.0629554234
05/23/2002,2002,5,23,Southern,32,San Augustine,0.0,400.0,300.0,03/26/2002,Patches of moderate to dense canopy offshore of Cojo and Secate.,30.0,32.0,LEASABLE, ,,158967703.929688,62391.0556566511
05/23/2002,2002,5,23,Southern,33,Point Conception,0.0,1000.0,600.0,03/26/2002,"Young canopies developing from Jalama Beach to Espada Bluff, good growth.",31.0,33.0,OPEN, ,,108727876.082031,46620.6604062794
05/23/2002,2002,5,23,Southern,103,San Clemente Island (N),837.0,2000.0,1000.0,03/26/2002,"Good plant populations, but limited new growth, most of fronds on the short side.",35.0,103.0,LEASABLE, ,,211408074.585938,80402.504700318
05/23/2002,2002,5,23,Southern,110,Santa Cruz Island (N),0.0,100.0,0.0,03/26/2002,Small patches of mostly thin canopy in the Yellow Banks area.,42.0,110.0,OPEN, ,,202560013.265625,77259.7554533626
05/23/2002,2002,5,23,Southern,111,Santa Cruz Island (W),0.0,100.0,0.0,03/26/2002,Canopies around Gull Island and Morse Pt. have sloughed out.,43.0,111.0,LEASABLE, ,,298526566.355469,106386.630850157
05/23/2002,2002,5,23,Southern,113,Santa Rosa Island (SE),826.0,300.0,200.0,03/26/2002,"Mostly harvested, strips and patches of moderate to dense canopy from Ford Pt. to Johnson's Le",45.0,113.0,OPEN, ,,199471140.644531,76446.9472001531
05/23/2002,2002,5,23,Southern,114,Santa Rosa Island (SW),0.0,4000.0,3500.0,03/26/2002,"Moderate to dense canopies developing from South Pt. to Sandy Pt., excellent growth, still a bit on the young side.",46.0,114.0,OPEN, ,,190701412.59375,70756.7748774603
05/23/2002,2002,5,23,Southern,115,Santa Rosa Island (NW),0.0,100.0,0.0,03/26/2002,Small patches of moderate canopy in very close in the Tecelote Canyon area.,47.0,115.0,OPEN, ,,201911564.046875,77224.2615954811
05/23/2002,2002,5,23,Southern,117,San Miguel Island (S),400.0,400.0,300.0,03/26/2002,"Patches of young canopy developing off Cardwell Pt. and Crook Pt., good growth, rest of bed thin or in too close.",49.0,117.0,OPEN, ,,159769639.871094,68172.3467021941
05/23/2002,2002,5,23,Southern,118,San Miguel Island (N),0.0,400.0,300.0,03/26/2002,"Dense patch inshore of Castle Rock, excellent growth.",50.0,118.0,OPEN, ,,434676920.347656,116241.700419533
07/15/2002,2002,7,15,Central,208,Point Estero,1470.0,6000.0,5000.0,09/13/2000,"Excellent dense canopies, outstanding growth.  No bull kelp showing.",57.0,208.0,LEASABLE, ,,131440454.113281,54022.9911876678
07/15/2002,2002,7,15,Central,209,Cambria,307.0,1200.0,1000.0,09/13/2000,"Patches of moderate to dense canopy, good growth.  No bull kelp showing.",58.0,209.0,LEASABLE, ,,113392509.382813,50187.5057410499
07/15/2002,2002,7,15,Central,210,San Simeon,0.0,600.0,400.0,09/13/2000,Several patches of moderate to dense canopy.  A little bull kelp showing.,59.0,210.0,LEASABLE, ,,93114062.640625,42466.4877224455
